qid	text	label
142994	猴子我求求你挂机吧	0
142995	我想说黄忠已经被你们送肥了。	0
142996	守家我偷塔，不要送了，求你门了。	0
142997	一群大老爷们我怎么玩这个游戏吗，一直送油	0
142998	关羽你再送我就举报你	0
142999	你要皮肤晡如送我	0
143000	矮呀，我送人头才走是不是。	0
143001	可以送我皮肤吗我穷	0
143002	我也无语了，都挂机。	0
143003	我打这个就是为了送积分的。	0
143004	我送谁也不送你们	0
143005	我挂机，可不可以邋遢太恶心了。	0
143006	你们送成这样赖我了	0
143007	你们开心就好，我尽量不送人头。	0
143008	抢我蓝然后送了是吧	0
143009	忙说吧我送去了	0
143010	把对面蔡文姬引过来让我一打二你真会演	0
143011	你倒是送渥去啊。	0
143012	投，o我送	0
143013	没人要我我还不如挂机	0
143014	我很不愿意送。	0
143015	我以为你看上程咬金了，送他一个人头。	0
143016	我不跟你们送	0
143017	射手熊送，我有什么办法	0
143018	射手我告诉你，你送可以，但别用我号来送。	0
143019	我走不了你们还去送。	0
143020	你没刷我野挂机干嘛	0
143021	一波在不一波就挂机了，我还有点事。	0
143022	雅典娜把我送去。	0
143023	遇到这么多炎员我受够了	0
143024	我送人头，我看你会不会输。	0
143025	你给对面中路送了个人头，我不能BB，谁能	0
143026	点了我就不送了	0
143027	玄策我是送的哈哈哈	0
143028	两个人挂机，我们怎么打吗，有两个人挂机，	0
143029	快点了我准备挂机了	0
143030	他妈，我方三个人挂机怎么打？	0
143031	我刚才睡着了才挂机了。	0
143032	感觉我觉得你可以挂机了。	0
143033	他不是演员，我相信他。	0
143034	你要送我一个手机不成？	0
143035	我也不出辅助装就这样拉经济拉啦啦啦，还送	0
143036	对面的李白，我把王昭君送给你，你个要？	0
143037	你李白那只狗眼看见我送了？	0
143038	眼瞎那是我送？	0
143039	我们媚酭配合打我们不送啊。	0
143040	刘凯吗，你又开我可以给你赠送一个。	0
143041	我只想送人头快点结束。	0
143042	我才送一半	0
143043	厢你给我送人头了	0
143044	我上吧就遇见演员了	0
143045	你们中推我挂机	0
143046	我明明可以直接射死非要送一个。	0
143047	我只能说我玩射手跟挂机差不多。	0
143048	把母亲送给沃不好吧。	0
143049	我被举报送人头怎么办	0
143050	我挂机了，你们来水晶杀我吧，拜拜	0
143051	对面加油啊我这么演啦	0
143052	你们要是抢的话我就送人。	0
143053	你们上，我不崧了	0
143054	我只是想让甄姬过来送她回家而已。	0
143055	看不出来，我这是免费送的。	0
143056	你多送点我就去偷。	0
143057	什么叫我们送人头就怪打野的。	0
143058	我这么渣，你送我一个人头行吗。	0
143059	辅助你别送了我求你了。	0
143060	我们一个一个送人头	0
143061	我送了，你打吧	0
143062	行吧，我挂机，你们玩吧	0
143063	手吉没电了。挂机了，请不要举报我。	0
143064	我挂机就不会出来了，你们慢慢玩	0
143065	刺客。肉。你让我去送你是不是傻	0
143066	三分钟玩不事我挂机	0
143067	不好意思，不好意思，我卦机了。	0
143068	如果我挂机的时候不要车报。	0
143069	你输了，真的给我送大圣娶亲吗。	0
143070	你要叫我送人头啊	0
143071	让你们叫爸爸，我就挂机。	0
143072	投完之后加我好友送你们皮肤。	0
143073	我还送了3分之2呢。	0
143074	我都要看你是不怕死还是想送人头。	0
143075	一开始我们送的太多了。	0
143076	明世隐跟着我，不然我就送。	0
143077	张良送的很好玩的样子，我也来啊	0
143078	每天都给我送新衣服穿。	0
143079	我上路玩的好好的，你们偏要来送死。	0
143080	伤心过度体验淞人头的感觉哈哈可以举报我	0
143081	你不合作，我能送这么多人头。	0
143082	你好像送的比我多吧	0
143083	我们这边要赶紧啊我们这边有个挂机的	0
143084	我杀的不够你们送的	0
143085	我家狗送你了	0
143086	就让我好好表演吧。	0
143087	一个一个上去送我草尼玛了	0
143088	我还以为你要送我呢。	0
143089	真的是有毒啊，拿我的蓝，还要去送。	0
143090	那不是我刚才在那里挂机。	0
143091	我没演这节奏是我带的好不。	0
143092	我没有见过一开始就送一塔的佩服佩服。	0
143093	打吗，我给你送个人头做补助。	0
143094	我还以为你冲上去送死了呢。	0
143095	你给我送人头？	0
143096	你为什么给虞姬送人头却要对我动手	0
143097	本来我发现了就是你挂机了。	0
143098	谁骂一句关于我送一个人头	0
143099	我就送咋滴啊。	0
143100	我玩玄策演的都比你强啊	0
143101	我看你演不行吗？	0
143102	兄弟，我送你个皮肤，呵呵。	0
143103	前期送一血，又跟撯我吃经济。	0
143104	我的皮肤是一个小哥哥送给我的。	0
143105	你在不滚我就送了	0
143106	给后裔送起飞我	0
143107	一个卦机一骼送人头我不能说	0
143108	快点推我揂事几分钟之后就要挂机。	0
143109	我送你家灵堂啊。	0
143110	哇噻，我送。	0
143111	再不来人，沃就送了	0
143112	那你来杀我啊，我靠，你个演员。	0
143113	但是我没挂机	0
143114	沃先使劲送	0
143115	你再抢野夭就送	0
143116	哈哈，好那我去送人头。	0
143117	妲己。来我只想送你	0
143118	不一波我就挂机了。	0
143119	马币，我送吗	0
143120	你不投我就演也不会让你赢	0
143121	抱歉啊，好像只有我一滆人送的。	0
143122	对于我儿子怂人头这种行为我可以忍受	0
143123	其实真的演员是我	0
143124	用不用我挂机？让你中？	0
143125	你把鲁班能不能送我电玩，小子皮肤。	0
143126	我师傅等会就要送啊，皮肤	0
143127	你们送的这么厉害，我都不能打。	0
143128	为什么对面喜欢给我送蓝Buff。	0
143129	我又没开挂，不会死	0
143130	我以为你一直在送	0
143131	一个抢我野两个送人头。	0
143132	我咋知道捼这传送着。	0
143133	我觉得可以不出去送死了	0
143134	后羿我保你还送	0
143135	我给你打野我说我要送了嘛？	0
143136	你挂机捡你信誉积分，不关我事。	0
143137	我们的法师挂机麻。	0
143138	看看你送的比我多。	0
143139	钟馗你要在楃菛快被传送走的前一刻狗。	0
143140	窝挂机那个出来助战他跟谁了。	0
143141	还是你送我	0
143142	我这次是真的碰见演员了。	0
143143	我是真想挂机啊，这怎么打。	0
143144	花木兰我给你送	0
143145	来来我就往你们塔里送死进了送啊。	0
143146	能送人头，让我听一下游戏的乐趣不。	0
143147	或者是一直送人头给我们加点经济。	0
143148	谁叫你们不会玩我就送。	0
143149	碰你们这样的我为什么不送	0
143150	握送，不是为了保护你！	0
143151	你要想演你别演我行吗。	0
143152	老子想送？打野叫我看蓝	0
143153	看看我也送了	0
143154	我也是送的	0
143155	拿着队友送的经济来让我负战绩	0
143156	用不用渥多送点	0
143157	多送几个我怕对面输了	0
143158	这我都死了，还去送五个人打我自己。	0
143159	送这么多还好意思说敌我经济？	0
143160	来给我送几个。	0
143161	可不可以怂给我一个蓝。	0
143162	我没送啊我在打呢	0
143163	你们再埠过去推我就送人头了	0
143164	不是你让我送十个人头吗？~~	0
143165	我觉得你演的有点假	0
143166	你能送我一彁进阶卡吗	0
143167	你上去送去，送完了我们再打	0
143168	没血了，我溥跑送人头啊。	0
143169	我不能送人头给他们啊。	0
143170	我演什么搞笑	0
143171	所以夭不敢打架怕送得多	0
143172	这局我们送人头。	0
143173	我觉得我好送	0
143174	别送了哥我战力	0
143175	送了捼好多人头	0
143176	如果安琪拉挂机了我也能理解	0
143177	要演我?	0
143178	这样送我直接挂机。	0
143179	我是被人围你们是颂死	0
143180	这个大骗我送一波	0
143181	送你我的小心心	0
143182	下路啊，送的我真服了。	0
143183	赝我真好	0
143184	怎么不穿送我。	0
143185	我想送人头给你啊。	0
143186	夭都说不送了	0
143187	比如送我人头	0
143188	我们后羿没挂机吗。	0
143189	韩信你再送人头，我们都去送	0
143190	看我残血送我好不好。	0
143191	不好意思，刚刚来了个电话，我给挂掉了	0
143192	百里你差不多可以挂机的，我靠。	0
143193	我打墨子别送猴子。	0
143194	你送最多不要说我们	0
143195	猴子等下送我buff	0
143196	有种等我起来，前期挂击而已	0
143197	这个雅典娜一直送我怎么带。	0
143198	对面真的很菜，刚开始我就送你们人头	0
143199	我们是瞎子吗看不到他挂机了	0
143200	要不我挂机让你打野	0
143201	直接投了，对面随时支援，我们无限送	0
143202	不要送我可以	0
143203	颂这样还怪我了	0
143204	你们送我们五百个人头。	0
143205	我要送了，不玩了，肉就那么怕死	0
143206	我这边挂机三。	0
143207	别推让我送几个。	0
143208	你看涡们送多少就行	0
143209	对面要人头的我去送。	0
143210	大乔你的技能怎么送不了了我？	0
143211	送快点，我他妈大招和二招还有一招可以秒他	0
143212	我一个不宋更完	0
143213	你爱演我哀送	0
143214	你能打赢我我送你一个。	0
143215	对面是速推我们帮挂机。	0
143216	每次都我一个挂	0
143217	答应我送谁，别送星辰。	0
143218	窝？姜子牙下把一起演	0
143219	快点投降啊，这怎么玩？你个挂机，我等会儿	0
143220	等我死你就送人头？	0
143221	我说吧，演	0
143222	我这么点血送你知道不	0
143223	猴子要是赢了我给你送穿云箭。	0
143224	谢谢对面玄策送我的被动	0
143225	凯，送个皮肤给我，谢谢	0
143226	我的猴子挂机了回去。	0
143227	送我个大圣娶亲韩信	0
143228	我残血去送人头？	0
143229	我不打了我挂机你慢慢守啊。	0
143230	你不是开始送吗--还口我	0
143231	我钔家挂了一个。	0
143232	达摩开挂了他不可能打到我	0
143233	你咋不送我一个。	0
143234	我一定要举报这肐挂机的	0
143235	我要挂机一把	0
143236	我不挂机就不能这样了	0
143237	我咋又来送人头了	0
143238	我方人机送了你们二十个人透了……	0
143239	确实是让我送一血。	0
143240	快去送吧，我好举报你。	0
143241	你歩来抓还说我送	0
143242	送死我去，背黑锅你来	0
143243	吗的后羿送了那么多还修剪我也。	0
143244	不是我送不进家罗怎么打。	0
143245	妲己我都残血送你面前了你都不杀我。	0
143246	你都送我八个了	0
143247	我是嵩店吧	0
143248	不能送太多。要被举报的，你给我一个人头	0
143249	偓求求你了，你别送了行不行。��，你当个	0
143250	我没电了，可螚要挂机了。	0
143251	我送你妹，我送你们三个人我过来包抄他你们	0
143252	离我远点送奎	0
143253	你是不是来给我送人头的	0
143254	投了吧，没法玩猴子直接挂机，我靠。	0
143255	我们投降，有个吕布是演员。	0
143256	你下那我去送死啊。	0
143257	我就想演你你能咋地啊。	0
143258	我还送你过来	0
143259	我想挂机，只要你们不举报我。	0
143260	让我再送一会儿ok。	0
143261	你要花木兰卦机，我们就能赢。	0
143262	我经济第一我在蔩？	0
143263	你个送一血的好意思说我。	0
143264	富婆能送我一个吗	0
143265	要不是我们这边一个挂机的我们赢。	0
143266	那我就要演你一把。	0
143267	我不去带兵线等着你们送人头？	0
143268	拜托我方法师挂机。	0
143269	我儿子喜欢演，没办法	0
143270	狄仁杰太菜就给我送他啥。	0
143271	你送几个人头给我发育不就完了。	0
143272	不要打窝野了，要不就输了，我就送人头。	0
143273	我刚刚没看到我刚刚都说挂机了。	0
143274	我们打野不送稳赢的爱	0
143275	哥们，你到底能不能保护我一下相迎挂。	0
143276	没有资格说我们送几个。	0
143277	我有一个条件，你给我送三个人头	0
143278	那我会一直挂机。	0
143279	再拿我寡饥	0
143280	我把你全家送人了，	0
143281	上官婉儿你能不能别送了我求你了。	0
143282	那好我送屹	0
143283	帮忙投诉我们老朱他挂机了。	0
143284	我不演对不起我被坑下来	0
143285	自己送还怪我走位不行。	0
143286	妈妈，你看我送了几个头。	0
143287	很对不起我接了电话挂机。	0
143288	对面滴后羿小哥哥我拜你为师，你送皮肤。	0
143289	别送别送这把能也求你们了，我想赢。	0
143290	没有送五十个你是我儿	0
143291	我感觉又遇到演员了	0
143292	我还想让你送二十个人头。	0
143293	我们这边有低能儿卦机了	0
143294	他们对面有一个挂机的我们五个。	0
143295	我送人头给他呀。	0
143296	既然队友挂机n了你们都打咘过我	0
143297	那我们全挂机，让你自己一个人秀。	0
143298	我喜欢和演员刚才。	0
143299	救急我就演你操。	0
143300	你准备把我送回你们水晶吗	0
143301	诸葛我求你挂机吧	0
143302	阿哥，你可以送我一个皮肤吗？	0
143303	咳咳我要开始送人头了	0
143304	我挂机呢，我空心粉啊。	0
143305	鲁班渥送你回家，你不回。	0
143306	算了我不想送	0
143307	他挂机我的天。	0
143308	我送就好。	0
143309	我靠，这个钙挂。	0
143310	我就送，你马的	0
143311	不滚的话我去送了哦	0
143312	偷降吧，我要挂机了	0
143313	我多凇人头给你们	0
143314	你挂机就行，别碍我们眼。	0
143315	我们的辅助是演员。	0
143316	我也是有挂的。	0
143317	对面花木兰送我点人头给你皮肤	0
143318	蓝都给你们！！我挂机	0
143319	谁愿意和我反野（送人头	0
143320	不来算了，我送。	0
143321	这个赛季都拿了我送你。	0
143322	昨天我用张飞他咬一下，我直接挂了，真是实	0
143323	我去，我还故意送了一个	0
143324	我就不挂挤怎么着，我就送死你们。	0
143325	没人辅助我，我挂机你们玩	0
143326	我有时候玩排位挂机都卟怕	0
143327	队友别送我就应了。	0
143328	奇怪，我每天都遇到挂机队友。	0
143329	我的跑步跑都都挂了这把没法打了。	0
143330	神茶你咋和我一样能送啊	0
143331	打不成，我人剐机了	0
143332	如果是我，我就送了。	0
143333	我受不了了，挂机	0
143334	你看窗外哪棵树好看我把nm剐上去	0
143335	我先送你2个人头	0
143336	就这打野的还好意思说窝送	0
143337	沃方射手送人头	0
143338	对面有人挂机，我们不要时间。	0
143339	楃不是送，	0
143340	我去，就送了。	0
143341	我要送快递了耶	0
143342	投了我就送你们皮肤。	0
143343	送不送我一个皮肤就可以了，什么都可以。	0
143344	你个死烸子，我让你演好。	0
143345	就你有用，我们挂机你打	0
143346	你那我送人头，你随便。	0
143347	我都送了你一个人头了。	0
143348	花花送给我	0
143349	我要是有符文两下你就挂弟弟	0
143350	她抢我就送怎么的	0
143351	求我求我求我送你五杀。	0
143352	我都挂了你跑什么	0
143353	你送我，我就好好打	0
143354	我都没想打我给你送快递昧看到吗。	0
143355	我连我认识的人都不送皮肤。	0
143356	感觉我就是在送人头，不敢出去了	0
143357	走不走啊，不走我送人头了。	0
143358	凉凉，这是我送你们的人头	0
143359	不懂抓人怪我们送。	0
143360	我玩上路没见支禐还送了这么多人头	0
143361	谁点的，不想玩我就挂机早点输	0
143362	想让我挂机是不是？	0
143363	当我送你了	0
143364	不好意思，我以为你已经挂了。	0
143365	你能不能不来我中路送。	0
143366	谁叫你要送我	0
143367	我看后羿表演	0
143368	你们送人头给别人长经济让我怎么万。	0
143369	你们玩玩沃送	0
143370	知道我为什么送给你人头吗。	0
143371	偓挂机靠你们了	0
143372	就是送了怎么了，你咬我啊。	0
143373	所以我要送10个	0
143374	我没有开挂ak打在一个点上，无后坐力是我	0
143375	我不给送，你发育个毛	0
143376	哥们，我要洗澡了你们我可以先挂机一下吗。	0
143377	公孙离挂机我带着他。	0
143378	貂蝉你是想要我们一个一个的送人头吗。	0
143379	大乔在下面放个传送阵看我能拉回来一个。	0
143380	大家记得举报我，我挂机了	0
143381	我们这一个挂机一个二比	0
143382	姜子牙不出辅助装，钱不够分，你明演当我们	0
143383	我无所谓的，别送太多就行	0
143384	多送几个我们好举报	0
143385	呵，这后裔我送的？	0
143386	我送，你们杀韩信	0
143387	现在可以表殥我们正真技术了	0
143388	你拜我为师我教你送。	0
143389	我的锅，深深觉得是我没送大家回去一回	0
143390	那不打了，我直接送人头。	0
143391	我这么想送人头的呀。	0
143392	我们都是脆皮被抓很容易挂	0
143393	我的钱都送皮肤了。	0
143394	再bb我就挂机	0
143395	听你这么说干脆我们全部一起送人头算了	0
143396	玩个满血我送？	0
143397	可以送我皮肤了吧，你叫我爸爸，我叫	0
143398	团吧。不团。我就挂机了	0
143399	你自己抢我蓝，我送人头嘞。	0
143400	我说你们两个演的一出好戏	0
143401	我得配合阿延戭	0
143402	我看你们能送多少个。	0
143403	你们送人头，干什么，气死我了。	0
143404	我们两这送上璊	0
143405	我孩子生病了我要挂机了你们可以举报我	0
143406	我没血没蓝了不能送人头啊	0
143407	你再送几个我就牛b了	0
143408	你不要送后期我们无敌。	0
143409	我说你来下路颂我三个人头。	0
143410	我们又挂	0
143411	踒一挂机，我看你少不了挨打。	0
143412	这雅典娜你是演员吧我艹？	0
143413	艹，上下路不要，打野不要，中路不要，我挂	0
143414	如果我挂机我不和你玩了。	0
143415	就都要瞚我	0
143416	你给我送一个吧。	0
143417	哦那我送也和你没有关系吧	0
143418	对面滴小哥哥浪了我，我们这边有刮机的。	0
143419	打我蓝挂机	0
143420	不让我演了？	0
143421	我就想送了。	0
143422	对面滴我们这里三个靱挂机，让我们见好吗。	0
143423	赵玉我看你别打野了，打老师讼。	0
143424	你不来，我只能送。	0
143425	我送了对面全部的人头。	0
143426	对面我现在送人头给你们。	0
143427	等下记得举报涡gua机和送人头，谢了	0
143428	妲己我也服你专业送人头，没血，你不回去干	0
143429	看到我没去你还要去你不是去送吗。	0
143430	猴哥说让我们挂机	0
143431	我也不想刮机的	0
143432	我没有断大我是故意送的。	0
143433	刚才捡到便宜了我们家有挂机的。	0
143434	我也省的送。	0
143435	你不发战绩我也踄会送	0
143436	要不我偷塔得了，省的送人头	0
143437	你们一定要浪，我就开始送了啊。	0
143438	他不给我蓝，我送啊。	0
143439	要不要我挂机好让你举报成功?	0
143440	明天我要演，都给你说了	0
143441	你们谁可不可以送我个大圣娶亲。	0
143442	如果下把赢了的话，你送我皮肤吧。	0
143443	我一个人扛不住快过来，要不然就送人头了。	0
143444	火舞给我别送	0
143445	木兰皮肤送我	0
143446	你不给我玩猴子，我就硹。	0
143447	啊，你为什么要演我怎么你了。	0
143448	举报我举报我，我送人头。	0
143449	我们这边有两个草包挂机。	0
143450	我要挂机，叫你打野	0
143451	我都已经挂机了两分钟了咯。	0
143452	我肯请你挂机	0
143453	如果这局赢了，我让他送你全息碎影。	0
143454	你一挂了就说我	0
143455	你们不要送赵云带我们躺。	0
143456	自己送蹦了怪媪	0
143457	我很想知道你这样夤有何意义。	0
143458	我想挂机了怎么办	0
143459	我家网有延迟，所以就没有送。	0
143460	我送，来嘛破头	0
143461	我我是不是送了。	0
143462	你给我送一点	0
143463	是我送吗，你们看到我上去了吗，猴子不上。	0
143464	针对墨子一次我送一次人头	0
143465	之前有一个人让我送她大圣娶亲我都没送。	0
143466	凯挂机了，我也是醉了。	0
143467	我靠，把对面射手送的这么肥。	0
143468	别挂机我带你们	0
143469	别激动，能不是我给你演的呢。	0
143470	我挂机你不用百里好玩一些哎。	0
143471	保持住，不要送我们五打三五打三保持住。	0
143472	行，那我送吧。	0
143473	我们猴子挂机了，你们随便打。	0
143474	你把这个蓝打了我就渲	0
143475	待会我给你表演你吧	0
143476	唉我也不想送啊	0
143477	我说错了，他没送过	0
143478	我一个人送了全队人头，有意思嘛	0
143479	你们是轮流给我送人头吗。	0
143480	让我跑人堆里去送？	0
143481	我是来送的不行么	0
143482	残雪没人打，我还是送吧	0
143483	谁能送个皮肤给我吗。	0
143484	反正我就送就是了	0
143485	千里给你送3杀怎么詌谢我？	0
143486	我跟你干嘛送吗	0
143487	谁都能送我送的比你快啊。	0
143488	你看我不来你不就挂了吗。	0
143489	你挂机我能杀100个	0
143490	要不要考虑送沃一波五杀	0
143491	我抓一波，你们送一波到位。	0
143492	你们发育，我演员	0
143493	我几把就TM送了	0
143494	还没看见我挂了。	0
143495	我们这边就你送的人头你好意思吗。	0
143496	我这演员到位不。	0
143497	不怕我就不送了	0
143498	我不该来送个人头的	0
143499	我这都送了三条了	0
143500	我们都等你大招传送了。	0
143501	我还冒来挂机啊。	0
143502	我玩辅助最讨眼跟射手在一起的就是辅助送死	0
143503	我们就挂了	0
143504	猪八戒我菘行吧。	0
143505	至少我不会送。��时间態赢。	0
143506	你觉得我在干嘛，陪你送死么	0
143507	才发现我们家有人挂机	0
143508	你们送人头，我怎么打	0
143509	待会不投我就挂机。	0
143510	我在厉害，我也打不住你们送。	0
143511	你们牛，我要演你们	0
143512	如果是在演我们直接投了胈。	0
143513	然后我们送了一个四杀。	0
143514	演了，兰陵王骂我	0
143515	我先发育了，那送了一滴血。	0
143516	你送的这么肥我们怎么打。	0
143517	跟着你，我就是送死	0
143518	对面稳住，只要不团我就给你们送起来。	0
143519	我送了，放心	0
143520	你让我上去送死呀。	0
143521	你挂机抢我经济我没发育起来。	0
143522	我来送人头谢谢	0
143523	叫爷爷我送你一个	0
143524	你开挂了，告诉你我要举报你这个开挂。	0
143525	我就送不完了。	0
143526	鲁班你来，我还接着送。	0
143527	反正我们这边有演员，赢不了	0
143528	其实我一早就看出来他就是个演员。	0
143529	你浪还怨我不去送死吗？	0
143530	这和辅助都能送你叫我怎么打	0
143531	好了，我可以送了。嘻嘻嘻	0
143532	好卡，我挂机一下一下	0
143533	相信我们好吗，你们别送了。	0
143534	他开头挂机怪我喽	0
143535	我再给你送两个你在推。	0
143536	鲁班是开挂了吗，我在草丛里，他都能看。	0
143537	是的，就是打电话过我挂机吗？	0
143538	你要我去挂机吗	0
143539	吕布你挂机吧我求你	0
143540	可以送我一虼皮肤好吗？	0
143541	我都知道没脑子的队友说我送了	0
143542	元哥你不会玩就给我挂机。	0
143543	我是想准备送你一波三杀的。	0
143544	哦，那我送了波	0
143545	你能忪我什么皮肤	0
143546	对面我们送成都打不过？	0
143547	送这么多我打的过谁？	0
143548	如果你们不送的话我能打的这么憋屈？	0
143549	请让我演	0
143550	我死过吗，就你送两个人头。	0
143551	你们不要送他我会打不过吗	0
143552	要不是两个法师夤我十分钟前就结束了	0
143553	其实这两个人偷我是故意送的。	0
143554	我赢了送我大圣娶妻。	0
143555	对面给力点，我这一盘不能罃，我送人头下路	0
143556	那要不要我看你表演。	0
143557	我也一直在打压是某条狗一直在挂机啊。	0
143558	你为什么把我送回家。	0
143559	兄弟送我个庄周的皮肤带你打排位。	0
143560	没什么，就是我们有个演员叫百里守约。	0
143561	对面我送睡收人头	0
143562	我一直送管你们呢。	0
143563	那你挂机吧，我一定会举报你的。	0
143564	我说的送人头，但我队友不同意。	0
143565	前期别送我前期打得不好	0
143566	你自己送上门的，怪不得我。	0
143567	你是想让我送是吧。	0
143568	他麻叫我们别浪，你看你自己冲上去送。	0
143569	我以为我要卦呢	0
143570	对面赶紧的，我们这边有人挂机了	0
143571	哇，他们一直送我们个屁。	0
143572	那好了，我不送了不送了。	0
143573	我送你们五个人头	0
143574	百里守约你能送我个道具吗	0
143575	哈哈哈，这是我送的。	0
143576	我以为又碰到挂机的了。。	0
143577	我宋人头总行了吧？	0
143578	我挂机说啥了	0
143579	你送了这么多还想我。	0
143580	宫送给我一些，谢谢。	0
143581	对面滴我和庄周送人头，加油。	0
143582	我以为宫本是演员所以才选的	0
143583	人头随便送，别管输赢，看我的	0
143584	小明我是演员	0
143585	我以为你都挂机了	0
143586	送我个橘右京。	0
143587	这样送我也打不过	0
143588	我送三个人头给他这呆黄金还清老子的兵。	0
143589	叫你撤救你又让我挂了	0
143590	对面兰陵王挂机了吗，怎么不来找我。	0
143591	说我演员呵呵	0
143592	我一看就就演	0
143593	我这边杀你们就不要送了好不好，你们带兵线	0
143594	要不要我送你皮肤	0
143595	猴子我挂机了啊	0
143596	那你送我得了	0
143597	你看我们这边的队友全是演员。	0
143598	在血池等我，渥给你们表演。	0
143599	我要挂机了，求不要举报	0
143600	队友要是重开看我不演死队友	0
143601	没经济伤害都没有我挂机算了拜拜	0
143602	都来上路，是我送的吗	0
143603	这个状态没挂机，你就应该谢谢我了。	0
143604	李白刷大我过去送	0
143605	沃挂机了会经济没你们搞	0
143606	我就想问你见过哪个演员打出这种战绩。	0
143607	我看你们能送后羿多少	0
143608	再杀我一回，我就挂机。	0
143609	让你好好欣赏我的表演非不肯。	0
143610	韩信说我演员你们赢了	0
143611	我就跟演戏一样。。。	0
143612	我说程咬金那么喜欢送干嘛啊，脑子有坑啊。	0
143613	王者挂机了我的天。	0
143614	抢了我野还要去送一血，举报你。	0
143615	不送你一个我都不好意思	0
143616	我说谁浪就送人头	0
143617	东皇你又想骗我去送人。	0
143618	你自己送死还说我看戏	0
143619	磊哥，我送你五杀。	0
143620	你开了送我两个人头	0
143621	韩信你很厉害，你能把野送给我吗？	0
143622	我看你是在送吧。	0
143623	不推塔，我挂机呀。	0
143624	我送的是你们把对面送起来了吧	0
143625	抢我大小姐还挂机。	0
143626	我挂了呀，你看到吗。	0
143627	这一天到晚演我	0
143628	我都不知道你送什么。	0
143629	你管得着吗，我前期挂机经济比你好。	0
143630	你要是小姐姐我送你一个	0
143631	你不要来了呀，去蓝送我干什么呀。	0
143632	我们这边挂机了你试试。	0
143633	你送吧我又不怕	0
143634	闪现过来给我送	0
143635	保护好我。会送那么多吗	0
143636	我柨玩了，随便送了。	0
143637	送?我平战绩，辅助最多?	0
143638	那你给我们猴子多送一点。	0
143639	我演一次	0
143640	上官婉儿我求你别送了。	0
143641	你说你把我蓝就算了，你还直接送给对面你是	0
143642	我挂机？你搞笑吧	0
143643	我怎么了，是送人头了还是怎么了	0
143644	快点集合啊，不集合我挂机了。	0
143645	要不是我方队友挂机对面滴都是弟弟。	0
143646	让我们猜猜嬴政要送几个。	0
143647	谁给我送几个人头啊，不然我会被举报的。	0
143648	我去，有靱挂机。	0
143649	全部挂激我一个打	0
143650	我的也是我朋友送的	0
143651	你们不要送你们这么送我怎么起来。	0
143652	我他妈送了兄弟。	0
143653	那你们还好。我们三个挂机的	0
143654	你们在吃我线我就狂送。	0
143655	谁打他我再给他送一个	0
143656	我刚才挂机子。	0
143657	那我挂机你表演？	0
143658	媉赞同你多送点	0
143659	来来我看你们表演	0
143660	那我就看射手大神表演	0
143661	我哪里演员了，我要是演涴我抢大龙吗。	0
143662	拉拉你别再坑我要送人头了，对面的过来鎿人	0
143663	万一你又说我送，我能怎么办	0
143664	安琪啦，送个皮肤给我，教你玩	0
143665	我以为抢了你个蓝你就挂机了。	0
143666	关于你干嘛送上来给我打。	0
143667	你去我中路送死去了。	0
143668	这是我故意宋一个给你点脸面让你发育一下。	0
143669	凯可以送我皮肤吗	0
143670	别拉我，拉我挂机	0
143671	说了你送慢一点，我都能带飞。	0
143672	咋滴，我挂机了举报我。	0
143673	我还是送射手吧	0
143674	我先坑下送下人头平衡下	0
143675	我给你送啊。	0
143676	不要送了对面全部我打你妹	0
143677	你马涡继续送	0
143678	等一下不投降我就挂机。	0
143679	我已满血冲进塔里送一个。	0
143680	我去送人头给吕布	0
143681	哇，兄弟我送人头你就你就打不过了吗，省级	0
143682	你一个大招送了我们好多经济	0
143683	我送你们，你们还不开心是吧。	0
143684	他和我一样是演员	0
143685	凯你为什么要送我人头	0
143686	我们挂机一个，你好意思说	0
143687	我们投降四个不投，就是想送五杀	0
143688	我挂机，卧最坑	0
143689	刚才来电话了，让龌挂了。	0
143690	大哥，我给你两块钱帮我演一演一告怎么样。	0
143691	我从3-1-3演到现在，你又叫我菜	0
143692	我把电话挂了，太卡。	0
143693	我一会儿去送死团。	0
143694	送我一个行不	0
143695	这可是开挂的，相信我。	0
143696	老是打我的野我就送。	0
143697	我送，你们守	0
143698	那一会我狂送人头别怪我	0
143699	哥哥枪法，不要忘记送我一个地狱火哟。	0
143700	不要送人头，我帮你。	0
143701	你怕不是在演我。。。	0
143702	我挂机都快发育起来了，你们怎么回事珥。	0
143703	我们这两个少送些就能赢。	0
143704	看来我不是一个好演员。	0
143705	赢了我送你一个皮肤。	0
143706	真菜拿了我蓝就送人头。	0
143707	猴子，你把皮肤送给我算了，浪蕟啊。	0
143708	我经济是你送的?	0
143709	看到没，我喜欢送	0
143710	只要你送人头，我们就是好。	0
143711	我没送人头只是打不起来	0
143712	别拿我蓝去送妈。	0
143713	你们有法师的皮肤吗，送我一个。	0
143714	如果你菛没有惹我不想演。	0
143715	你出来我也送你条命。	0
143716	大我赢了，你给我送。	0
143717	送我个皮肤行不行。��	0
143718	鲁班我求你了，别挂机了。	0
143719	你在说一句我就敢不玩演你信么?	0
143720	别做梦了，我一个人进团你们4个在后面我送	0
143721	我求求你们不会玩就别送。	0
143722	你那么主动的送上门来，我都有点不好意思了	0
143723	我要挂纪来吃饭。	0
